Route,Direction,Mean_Absolute_Error,Mean_Squared_Error,Root_Mean_Squared_Error,R2,MAE_Train,MPE
65,1,392.6124159792267,346138.8372733101,588.3356501804986,0.7009848829369396,343.19923982718507,0.001622995061922801
25X,2,213.01559211616507,65492.02434972577,255.91409564485846,0.14276058721792473,249.69420854859962,-0.019213237170584593
44B,1,160.82271879745738,38428.06738854065,196.03078173730944,0.46753056751615363,188.78176638980918,-0.028337033951658083
15B,2,408.0717573682266,329466.490698341,573.9917165764163,0.5282036505580212,391.1570751662592,-0.021709676199923398
33X,1,251.30891557862608,92115.16231493869,303.5047978450072,0.43817998115185386,244.9414235864148,-0.019540351510770146
54A,1,316.8693700266903,214352.0252108295,462.9816683312953,0.4807716454674218,312.0226763133105,-0.04965186143858272
38A,2,560.728980587509,493395.0273406887,702.420833504167,0.3973480227676244,557.3874235284669,-0.021956742202501444
67,1,368.65657576178666,226974.0402005042,476.4179259856877,0.6083090640893984,365.14984281157746,-0.012872065013647654
239,1,359.6307297093868,259335.23607261485,509.2496795017301,0.47861692585741467,331.7776824206923,-0.033077873508142994
51X,2,356.5547857996833,202283.432005695,449.7593045237586,-0.15469924238815413,294.9337342412325,-0.02563691640680469
75,2,401.1763290046107,336260.05163329415,579.8793423060474,0.5730935537415696,391.32827970800713,-0.00846753392628506
116,1,254.8043599063117,117557.9325565283,342.86722292533057,0.47546165399981666,279.7275437942321,-0.04974526565888753
16,1,511.79967126330064,471068.3673430895,686.3442047129774,0.48917237781361633,488.96995494926153,-0.01601164979603399
70D,2,481.34082142906544,345819.15147667925,588.063900844695,-0.8271577339386833,188.6766030282166,-0.026925083256683247
111,2,433.28231222648213,257559.72565925744,507.50342428328247,0.06962633745872993,410.68865121679306,-0.04290103676913052
104,2,297.74161046721366,166888.9196676404,408.5204030004382,0.2476156596935809,283.84288684005475,-0.019175565295054292
11,2,423.60174690869957,325133.1377524898,570.2044701267167,0.5761856151887186,421.9121276324806,-0.009663714638008592
185,1,133.05689712353518,33456.98447058235,182.9125049595635,0.04932952091579956,130.09819200550373,-0.029877897593294487
32X,2,389.06781828178816,285788.51002692315,534.5919098030976,0.18868581177023314,244.35659180133226,-0.004945587996712607
