date,timezone,temp,feels_like,wind_speed,wind_deg,weather_main,weather_description,rain
2018-11-06 09:00:00,0,11.93,7.46,5.66,160,Clouds,broken clouds,0.0
2018-11-06 10:00:00,0,11.42,5.16,8.75,170,Clouds,broken clouds,0.0
2018-11-06 11:00:00,0,11.53,4.95,8.23,150,Clouds,broken clouds,0.0
2018-11-06 12:00:00,0,11.95,4.61,9.77,160,Clouds,broken clouds,0.0
2018-11-06 13:00:00,0,11.47,4.29,9.77,150,Clouds,broken clouds,0.1
2018-11-06 14:00:00,0,11.47,5.9,8.23,150,Rain,light rain,0.0
2018-11-06 15:00:00,0,11.5,5.58,8.75,150,Rain,light rain,0.5
2018-11-06 16:00:00,0,11.5,5.58,8.75,160,Rain,light rain,0.9
2018-11-06 17:00:00,0,11.51,6.72,6.69,160,Rain,light rain,0.0
2018-11-06 18:00:00,0,11.03,7.14,5.66,160,Rain,moderate rain,0.4
2018-11-06 19:00:00,0,10.62,7.7,4.12,160,Clouds,broken clouds,0.0
2018-11-06 20:00:00,0,10.53,8.01,3.09,180,Rain,light rain,0.6
2018-11-06 21:00:00,0,10.05,8.5,1.54,190,Clouds,broken clouds,0.0
2018-11-06 22:00:00,0,9.99,6.42,4.12,160,Clouds,broken clouds,0.1
2018-11-06 23:00:00,0,8.68,6.32,2.57,150,Clouds,scattered clouds,0.0
2018-11-07 00:00:00,0,9.08,7.08,1.54,0,Clouds,broken clouds,0.0
2018-11-07 01:00:00,0,7.35,5.05,2.06,110,Clouds,broken clouds,0.0
2018-11-07 02:00:00,0,8.24,6.03,2.57,100,Rain,light rain,0.1
2018-11-07 03:00:00,0,9.09,7.55,1.54,70,Rain,moderate rain,1.7
2018-11-07 04:00:00,0,8.77,6.33,3.09,300,Rain,moderate rain,3.3
2018-11-07 05:00:00,0,8.78,5.62,4.12,320,Rain,light rain,3.6
2018-11-07 06:00:00,0,8.75,3.89,6.17,300,Rain,light rain,0.5
2018-11-07 07:00:00,0,8.29,3.68,5.66,280,Rain,light rain,1.3
2018-11-07 08:00:00,0,8.23,3.25,6.17,280,Rain,light rain,5.2
2018-11-07 09:00:00,0,8.19,5.0,3.6,270,Rain,light rain,2.3
2018-11-07 10:00:00,0,9.01,5.65,4.12,250,Clouds,broken clouds,0.1
2018-11-07 11:00:00,0,9.03,5.31,4.63,250,Clouds,broken clouds,0.0
2018-11-07 12:00:00,0,8.64,4.83,4.63,250,Drizzle,light intensity drizzle,0.2
2018-11-07 13:00:00,0,9.05,5.11,4.63,250,Rain,light intensity shower rain,0.0
2018-11-07 14:00:00,0,9.01,4.71,5.14,250,Clouds,broken clouds,0.0
2018-11-07 15:00:00,0,8.65,4.62,4.63,250,Clouds,broken clouds,0.2
2018-11-07 16:00:00,0,8.13,3.27,5.66,260,Clouds,broken clouds,0.1
2018-11-07 17:00:00,0,7.63,3.18,4.63,260,Clouds,broken clouds,0.0
2018-11-07 18:00:00,0,6.69,3.15,3.09,240,Clouds,broken clouds,0.0
2018-11-07 19:00:00,0,6.65,2.58,3.6,230,Clouds,broken clouds,0.0
2018-11-07 20:00:00,0,6.22,1.71,4.12,250,Clouds,broken clouds,0.0
2018-11-07 21:00:00,0,5.69,1.79,3.09,230,Clouds,scattered clouds,0.0
2018-11-07 22:00:00,0,4.76,1.25,2.57,190,Clouds,scattered clouds,0.0
2018-11-07 23:00:00,0,4.34,0.4,3.09,160,Clouds,scattered clouds,0.0
2018-11-08 00:00:00,0,4.96,1.31,2.57,150,Clouds,overcast clouds,0.0
2018-11-08 01:00:00,0,6.7,2.61,3.6,160,Clouds,overcast clouds,0.0
2018-11-08 02:00:00,0,6.28,2.13,4.12,160,Clouds,broken clouds,0.2
2018-11-08 03:00:00,0,6.69,1.9,5.14,160,Clouds,broken clouds,0.0
2018-11-08 04:00:00,0,7.1,2.39,4.63,180,Clouds,broken clouds,0.0
2018-11-08 05:00:00,0,6.58,2.1,4.12,180,Clouds,few clouds,0.0
2018-11-08 06:00:00,0,5.72,2.37,2.57,170,Clouds,few clouds,0.0
2018-11-08 07:00:00,0,6.18,2.19,3.6,160,Clouds,few clouds,0.0
2018-11-08 08:00:00,0,7.13,3.31,3.6,170,Clouds,broken clouds,0.0
2018-11-08 09:00:00,0,8.56,5.91,2.06,150,Clouds,broken clouds,0.0
2018-11-08 10:00:00,0,9.52,6.5,2.57,140,Clouds,broken clouds,0.0
2018-11-08 11:00:00,0,9.59,6.78,2.57,120,Clouds,broken clouds,0.0
2018-11-08 12:00:00,0,10.35,6.98,3.6,130,Clouds,broken clouds,0.0
2018-11-08 13:00:00,0,10.36,6.87,4.12,150,Clouds,broken clouds,0.0
2018-11-08 14:00:00,0,10.3,5.48,5.66,160,Rain,light rain,0.0
2018-11-08 15:00:00,0,9.95,7.46,2.57,120,Rain,light rain,0.0
2018-11-08 16:00:00,0,9.43,7.38,2.06,140,Rain,light rain,0.0
2018-11-08 17:00:00,0,9.44,7.03,2.57,140,Rain,light rain,0.1
2018-11-08 18:00:00,0,9.05,6.91,2.06,150,Rain,light rain,0.0
2018-11-08 19:00:00,0,8.61,6.59,2.06,140,Rain,light rain,0.1
2018-11-08 20:00:00,0,8.6,6.58,2.06,120,Rain,light rain,0.1
2018-11-08 21:00:00,0,9.04,7.13,2.06,140,Rain,light rain,0.1
2018-11-08 22:00:00,0,9.51,7.71,2.06,140,Rain,light rain,0.2
2018-11-08 23:00:00,0,9.11,7.21,2.06,140,Rain,light rain,0.1
2018-11-09 00:00:00,0,8.65,7.01,1.54,0,Clouds,broken clouds,0.0
2018-11-09 01:00:00,0,8.18,6.07,2.06,150,Rain,light rain,0.0
2018-11-09 02:00:00,0,7.77,5.56,2.06,160,Clouds,broken clouds,0.0
2018-11-09 03:00:00,0,7.77,4.79,2.57,170,Clouds,overcast clouds,0.0
2018-11-09 04:00:00,0,7.25,4.37,2.57,120,Clouds,overcast clouds,0.0
2018-11-09 05:00:00,0,7.19,3.78,3.6,150,Clouds,overcast clouds,0.0
2018-11-09 06:00:00,0,7.29,3.54,4.12,140,Clouds,scattered clouds,0.0
2018-11-09 07:00:00,0,7.62,4.45,3.09,140,Clouds,broken clouds,0.0
2018-11-09 08:00:00,0,8.18,4.99,3.6,140,Clouds,broken clouds,0.0
2018-11-09 09:00:00,0,9.45,5.01,5.14,160,Clouds,broken clouds,0.0
2018-11-09 10:00:00,0,10.03,4.43,6.69,160,Clouds,broken clouds,0.0
2018-11-09 11:00:00,0,10.09,3.42,8.23,160,Clouds,broken clouds,0.0
2018-11-09 12:00:00,0,11.29,3.58,9.77,160,Clouds,broken clouds,0.0
2018-11-09 13:00:00,0,10.99,1.99,11.83,150,Clouds,broken clouds,0.0
2018-11-09 14:00:00,0,10.05,1.45,11.32,150,Clouds,broken clouds,0.5
2018-11-09 15:00:00,0,10.56,0.74,13.89,150,Clouds,broken clouds,1.1
2018-11-09 16:00:00,0,10.55,2.53,11.32,150,Clouds,broken clouds,2.2
2018-11-09 17:00:00,0,10.99,4.21,9.77,170,Rain,moderate rain,6.2
2018-11-09 18:00:00,0,10.96,7.11,5.14,190,Rain,light rain,4.1
2018-11-09 19:00:00,0,11.06,7.38,4.63,210,Rain,light rain,0.0
2018-11-09 20:00:00,0,10.58,5.09,6.69,210,Clouds,broken clouds,0.1
2018-11-09 21:00:00,0,9.62,3.81,7.2,200,Clouds,broken clouds,0.0
2018-11-09 22:00:00,0,9.08,4.2,5.66,200,Clouds,broken clouds,0.0
2018-11-09 23:00:00,0,9.05,4.16,5.66,200,Clouds,broken clouds,0.0
2018-11-10 00:00:00,0,8.6,3.44,5.66,200,Clouds,broken clouds,0.0
2018-11-10 01:00:00,0,8.11,3.03,5.66,210,Clouds,scattered clouds,0.0
2018-11-10 02:00:00,0,8.06,3.34,5.14,220,Clouds,scattered clouds,0.0
2018-11-10 03:00:00,0,7.6,3.5,4.12,210,Clouds,scattered clouds,0.0
2018-11-10 04:00:00,0,7.08,2.89,4.12,220,Clouds,scattered clouds,0.0
2018-11-10 05:00:00,0,7.05,3.21,3.6,200,Clouds,scattered clouds,0.0
2018-11-10 06:00:00,0,7.0,3.15,3.6,200,Clouds,scattered clouds,0.0
2018-11-10 07:00:00,0,6.55,3.54,2.57,170,Clouds,scattered clouds,0.0
2018-11-10 08:00:00,0,6.14,3.05,2.57,170,Clouds,broken clouds,0.0
2018-11-10 09:00:00,0,6.64,4.0,2.06,120,Clouds,broken clouds,0.0
2018-11-10 10:00:00,0,7.65,5.21,2.06,150,Rain,proximity shower rain,0.0
2018-11-10 11:00:00,0,8.19,4.42,4.12,170,Rain,light intensity shower rain,0.5
2018-11-10 12:00:00,0,7.82,3.97,4.12,160,Rain,light intensity shower rain,1.8
2018-11-10 13:00:00,0,8.69,6.34,2.57,160,Rain,light intensity shower rain,0.3
2018-11-10 14:00:00,0,9.18,7.07,2.06,190,Clouds,broken clouds,0.0
2018-11-10 15:00:00,0,8.82,6.63,2.06,190,Clouds,broken clouds,0.0
2018-11-10 16:00:00,0,9.13,6.42,2.57,210,Clouds,scattered clouds,0.0
2018-11-10 17:00:00,0,7.78,4.8,2.57,190,Clouds,scattered clouds,0.0
2018-11-10 18:00:00,0,6.34,3.64,2.06,160,Clouds,few clouds,0.0
2018-11-10 19:00:00,0,5.95,2.82,2.57,160,Clouds,few clouds,0.0
2018-11-10 20:00:00,0,6.32,3.26,2.57,140,Clouds,few clouds,0.0
2018-11-10 21:00:00,0,5.98,3.94,1.03,0,Clouds,few clouds,0.0
2018-11-10 22:00:00,0,4.49,1.63,2.06,150,Clouds,few clouds,0.0
2018-11-10 23:00:00,0,5.31,2.81,2.06,140,Clouds,scattered clouds,0.0
2018-11-11 00:00:00,0,6.58,4.29,1.54,150,Clouds,broken clouds,0.0
2018-11-11 01:00:00,0,6.01,3.44,2.06,190,Clouds,scattered clouds,0.0
2018-11-11 02:00:00,0,6.18,2.91,2.57,210,Clouds,scattered clouds,0.0
2018-11-11 03:00:00,0,4.79,2.35,1.54,0,Clouds,scattered clouds,0.0
2018-11-11 04:00:00,0,5.64,2.46,2.57,200,Clouds,scattered clouds,0.0
2018-11-11 05:00:00,0,6.16,3.79,1.54,190,Clouds,broken clouds,0.0
2018-11-11 06:00:00,0,6.31,3.25,2.57,200,Rain,light intensity shower rain,1.0
2018-11-11 07:00:00,0,6.17,3.99,1.54,0,Rain,light intensity shower rain,0.6
2018-11-11 08:00:00,0,6.14,3.96,1.54,220,Clouds,broken clouds,0.0
2018-11-11 09:00:00,0,6.68,3.69,2.57,210,Clouds,few clouds,0.0
2018-11-11 10:00:00,0,8.03,4.38,3.6,210,Clouds,few clouds,0.0
2018-11-11 11:00:00,0,9.02,4.66,4.63,210,Clouds,few clouds,0.0
2018-11-11 12:00:00,0,10.39,5.89,4.63,200,Clouds,few clouds,0.0
2018-11-11 13:00:00,0,10.86,5.55,5.66,200,Clouds,scattered clouds,0.0
2018-11-11 14:00:00,0,10.52,4.6,6.69,190,Rain,proximity shower rain,0.0
2018-11-11 15:00:00,0,8.38,3.22,6.17,220,Rain,light intensity shower rain,2.4
2018-11-11 16:00:00,0,8.64,4.03,5.14,180,Rain,proximity shower rain,0.0
2018-11-11 17:00:00,0,8.71,2.85,6.69,180,Rain,proximity shower rain,0.1
2018-11-11 18:00:00,0,9.03,3.23,6.69,180,Clouds,few clouds,0.0
2018-11-11 19:00:00,0,9.08,4.01,5.66,170,Clouds,few clouds,0.0
2018-11-11 20:00:00,0,9.11,4.6,5.14,190,Clouds,few clouds,0.0
2018-11-11 21:00:00,0,9.55,3.85,6.69,200,Clouds,few clouds,0.0
2018-11-11 22:00:00,0,9.97,4.96,6.17,200,Clouds,scattered clouds,0.0
2018-11-11 23:00:00,0,9.96,5.79,4.63,200,Clouds,scattered clouds,0.0
2018-11-12 00:00:00,0,9.06,4.9,4.63,210,Clouds,scattered clouds,0.0
2018-11-12 01:00:00,0,9.35,4.53,5.66,200,Clouds,scattered clouds,0.0
2018-11-12 02:00:00,0,9.05,4.53,5.14,200,Clouds,broken clouds,0.0
2018-11-12 03:00:00,0,9.05,4.88,4.63,200,Clouds,broken clouds,0.0
2018-11-12 04:00:00,0,9.03,4.5,5.14,190,Clouds,broken clouds,0.0
2018-11-12 05:00:00,0,9.03,5.22,4.12,190,Clouds,scattered clouds,0.0
2018-11-12 06:00:00,0,9.02,4.49,5.14,190,Clouds,scattered clouds,0.0
2018-11-12 07:00:00,0,9.01,4.48,5.14,190,Clouds,scattered clouds,0.0
2018-11-12 08:00:00,0,9.03,4.86,4.63,190,Clouds,broken clouds,0.0
2018-11-12 09:00:00,0,9.1,4.4,5.14,190,Clouds,broken clouds,0.0
2018-11-12 10:00:00,0,10.0,4.03,7.2,200,Clouds,broken clouds,0.0
2018-11-12 11:00:00,0,10.93,4.23,8.23,200,Clouds,broken clouds,0.0
2018-11-12 12:00:00,0,10.95,4.25,8.23,200,Clouds,broken clouds,0.0
2018-11-12 13:00:00,0,11.38,5.09,7.2,200,Clouds,scattered clouds,0.0
2018-11-12 14:00:00,0,10.97,4.27,8.23,200,Clouds,scattered clouds,0.0
2018-11-12 15:00:00,0,10.45,5.3,6.17,200,Clouds,scattered clouds,0.0
2018-11-12 16:00:00,0,9.95,5.77,4.63,210,Clouds,broken clouds,0.0
2018-11-12 17:00:00,0,9.04,4.51,5.14,200,Clouds,broken clouds,0.0
2018-11-12 18:00:00,0,9.07,4.0,5.66,220,Clouds,broken clouds,0.0
2018-11-12 19:00:00,0,8.62,3.1,6.17,220,Clouds,broken clouds,0.0
2018-11-12 20:00:00,0,8.1,2.88,6.17,220,Clouds,broken clouds,0.1
2018-11-12 21:00:00,0,8.08,3.57,5.14,230,Clouds,broken clouds,0.0
2018-11-12 22:00:00,0,8.01,3.7,5.14,240,Clouds,broken clouds,0.0
2018-11-12 23:00:00,0,8.03,3.51,5.14,240,Clouds,broken clouds,0.0
2018-11-13 00:00:00,0,7.92,3.02,5.66,240,Clouds,broken clouds,0.0
2018-11-13 01:00:00,0,8.04,3.16,5.66,250,Clouds,broken clouds,0.0
2018-11-13 02:00:00,0,7.59,2.26,6.17,250,Clouds,broken clouds,0.0
2018-11-13 03:00:00,0,7.58,2.61,5.66,240,Clouds,broken clouds,0.0
2018-11-13 04:00:00,0,7.58,2.97,5.14,250,Clouds,scattered clouds,0.0
2018-11-13 05:00:00,0,7.05,2.89,4.63,240,Clouds,scattered clouds,0.0
2018-11-13 06:00:00,0,7.04,2.88,4.63,240,Clouds,scattered clouds,0.0
2018-11-13 07:00:00,0,7.09,2.74,4.63,240,Clouds,few clouds,0.0
2018-11-13 08:00:00,0,7.05,2.69,4.63,230,Clouds,few clouds,0.0
2018-11-13 09:00:00,0,8.02,4.22,4.12,240,Clouds,broken clouds,0.0
2018-11-13 10:00:00,0,8.57,4.48,4.12,220,Clouds,broken clouds,0.0
2018-11-13 11:00:00,0,9.97,5.95,4.12,210,Clouds,scattered clouds,0.0
2018-11-13 12:00:00,0,10.91,6.36,5.14,220,Clouds,broken clouds,0.0
2018-11-13 13:00:00,0,11.45,6.47,5.66,210,Clouds,broken clouds,0.1
2018-11-13 14:00:00,0,11.59,6.82,5.66,210,Clouds,broken clouds,0.0
2018-11-13 15:00:00,0,11.49,6.7,5.66,200,Clouds,broken clouds,0.0
2018-11-13 16:00:00,0,11.07,6.05,6.17,200,Clouds,broken clouds,0.0
2018-11-13 17:00:00,0,11.52,7.28,4.63,190,Clouds,broken clouds,0.0
2018-11-13 18:00:00,0,11.52,6.38,6.17,190,Clouds,broken clouds,0.0
2018-11-13 19:00:00,0,11.54,7.12,5.14,170,Clouds,broken clouds,0.0
2018-11-13 20:00:00,0,11.5,8.38,3.6,170,Rain,light rain,0.1
2018-11-13 21:00:00,0,11.52,6.96,5.66,170,Rain,light rain,0.2
2018-11-13 22:00:00,0,11.97,7.16,6.17,180,Clouds,broken clouds,0.0
2018-11-13 23:00:00,0,12.4,7.73,6.17,160,Clouds,broken clouds,0.0
2018-11-14 00:00:00,0,12.41,8.1,5.66,160,Rain,light rain,0.1
2018-11-14 01:00:00,0,12.82,8.5,6.17,180,Rain,light rain,0.0
2018-11-14 02:00:00,0,13.29,7.04,8.75,200,Rain,light rain,0.0
2018-11-14 03:00:00,0,13.34,7.71,8.23,200,Rain,light rain,0.0
2018-11-14 04:00:00,0,13.37,7.03,9.26,210,Rain,light rain,0.0
2018-11-14 05:00:00,0,13.39,7.41,8.75,210,Rain,light rain,0.0
2018-11-14 06:00:00,0,12.97,7.54,8.23,200,Rain,light rain,0.1
2018-11-14 07:00:00,0,13.37,7.75,8.23,200,Rain,light rain,0.0
2018-11-14 08:00:00,0,12.96,8.61,6.69,200,Rain,light rain,0.1
2018-11-14 09:00:00,0,12.96,7.89,7.72,200,Rain,light rain,0.2
2018-11-14 10:00:00,0,12.96,6.45,9.77,200,Clouds,broken clouds,0.0
2018-11-14 11:00:00,0,12.97,9.34,5.66,190,Clouds,broken clouds,0.0
2018-11-14 12:00:00,0,12.98,9.35,5.66,190,Clouds,broken clouds,0.0
2018-11-14 13:00:00,0,13.41,9.25,6.17,190,Clouds,broken clouds,0.0
2018-11-14 14:00:00,0,13.39,9.22,6.17,190,Clouds,overcast clouds,0.0
2018-11-14 15:00:00,0,13.37,9.19,6.17,200,Clouds,broken clouds,0.0
2018-11-14 16:00:00,0,13.34,8.07,7.72,190,Clouds,broken clouds,0.0
2018-11-14 17:00:00,0,12.92,7.48,8.23,180,Clouds,broken clouds,0.0
2018-11-14 18:00:00,0,13.32,8.77,6.69,180,Clouds,broken clouds,0.0
2018-11-14 19:00:00,0,12.87,8.92,5.66,170,Clouds,broken clouds,0.0
2018-11-14 20:00:00,0,13.32,10.68,3.6,140,Clouds,broken clouds,0.0
2018-11-14 21:00:00,0,12.86,9.63,4.63,140,Clouds,overcast clouds,0.0
2018-11-14 22:00:00,0,12.82,10.65,3.09,140,Clouds,broken clouds,0.0
2018-11-14 23:00:00,0,12.82,9.22,5.14,170,Clouds,broken clouds,0.0
2018-11-15 00:00:00,0,12.81,10.29,3.6,150,Clouds,broken clouds,0.0
2018-11-15 01:00:00,0,12.81,10.29,3.6,140,Clouds,broken clouds,0.0
2018-11-15 02:00:00,0,12.81,8.84,5.66,170,Clouds,broken clouds,0.0
2018-11-15 03:00:00,0,12.79,10.62,3.09,140,Clouds,broken clouds,0.0
2018-11-15 04:00:00,0,12.79,9.18,5.14,170,Clouds,broken clouds,0.0
2018-11-15 05:00:00,0,12.77,10.59,3.09,140,Clouds,broken clouds,0.0
2018-11-15 06:00:00,0,12.34,7.81,6.69,150,Clouds,broken clouds,0.0
2018-11-15 07:00:00,0,11.98,6.36,7.72,150,Clouds,scattered clouds,0.0
2018-11-15 08:00:00,0,11.12,5.29,7.72,160,Clouds,few clouds,0.0
2018-11-15 09:00:00,0,12.0,5.39,8.75,170,Clouds,few clouds,0.0
2018-11-15 10:00:00,0,12.66,4.81,10.8,170,Clouds,few clouds,0.0
2018-11-15 11:00:00,0,13.31,7.68,8.23,170,Clouds,scattered clouds,0.0
2018-11-15 12:00:00,0,13.76,9.43,6.17,160,Clouds,broken clouds,0.0
2018-11-15 13:00:00,0,13.37,9.66,5.14,150,Clouds,broken clouds,0.0
2018-11-15 14:00:00,0,13.33,10.33,4.12,200,Clouds,overcast clouds,0.0
2018-11-15 15:00:00,0,12.93,8.99,5.66,200,Clouds,broken clouds,0.0
2018-11-15 16:00:00,0,12.92,8.74,5.66,200,Clouds,broken clouds,0.0
2018-11-15 17:00:00,0,11.61,8.42,4.12,220,Rain,light rain,0.1
2018-11-15 18:00:00,0,11.15,6.51,5.66,210,Clouds,broken clouds,0.0
2018-11-15 19:00:00,0,10.68,7.38,3.6,210,Clouds,broken clouds,0.0
2018-11-15 20:00:00,0,10.2,7.52,2.57,240,Clouds,broken clouds,0.0
2018-11-15 21:00:00,0,8.44,5.09,3.6,190,Clouds,few clouds,0.0
2018-11-15 22:00:00,0,9.19,6.3,2.57,150,Clouds,few clouds,0.0
2018-11-15 23:00:00,0,7.85,4.89,2.57,180,Clouds,broken clouds,0.0
2018-11-16 00:00:00,0,7.4,5.63,1.03,240,Clouds,broken clouds,0.0
2018-11-16 01:00:00,0,6.11,4.09,1.03,0,Clouds,overcast clouds,0.0
2018-11-16 02:00:00,0,5.7,3.43,1.54,150,Clouds,overcast clouds,0.0
2018-11-16 03:00:00,0,7.2,4.03,3.6,100,Clouds,broken clouds,0.0
2018-11-16 04:00:00,0,9.73,7.26,3.09,120,Clouds,broken clouds,0.0
2018-11-16 05:00:00,0,10.19,7.48,3.6,140,Clouds,broken clouds,0.0
2018-11-16 06:00:00,0,11.06,8.62,3.6,120,Clouds,broken clouds,0.0
2018-11-16 07:00:00,0,11.44,8.03,5.14,160,Clouds,broken clouds,0.0
2018-11-16 08:00:00,0,11.93,9.09,4.12,160,Clouds,broken clouds,0.0
2018-11-16 09:00:00,0,12.3,8.57,5.14,170,Clouds,broken clouds,0.0
2018-11-16 10:00:00,0,13.19,8.0,7.2,190,Clouds,broken clouds,0.1
2018-11-16 11:00:00,0,13.72,8.66,7.2,170,Clouds,broken clouds,0.0
2018-11-16 12:00:00,0,14.14,8.56,7.72,160,Clouds,broken clouds,0.0
2018-11-16 13:00:00,0,13.68,8.5,7.72,160,Clouds,broken clouds,0.0
2018-11-16 14:00:00,0,13.74,9.87,5.14,170,Clouds,scattered clouds,0.0
2018-11-16 15:00:00,0,13.34,10.7,3.6,180,Clouds,scattered clouds,0.0
2018-11-16 16:00:00,0,12.87,8.56,6.17,150,Clouds,broken clouds,0.0
2018-11-16 17:00:00,0,12.85,10.26,4.12,140,Clouds,broken clouds,0.0
2018-11-16 18:00:00,0,12.86,9.56,5.14,140,Clouds,broken clouds,0.0
2018-11-16 19:00:00,0,12.81,8.78,6.17,140,Clouds,broken clouds,0.0
2018-11-16 20:00:00,0,12.45,10.4,3.6,130,Clouds,broken clouds,0.0
2018-11-16 21:00:00,0,12.41,9.63,4.63,120,Clouds,broken clouds,0.0
2018-11-16 22:00:00,0,12.72,10.1,4.12,120,Clouds,overcast clouds,0.0
2018-11-16 23:00:00,0,12.68,9.33,5.14,140,Clouds,overcast clouds,0.0
2018-11-17 00:00:00,0,12.24,8.05,6.17,130,Clouds,overcast clouds,0.0
2018-11-17 01:00:00,0,12.23,8.76,5.14,120,Clouds,broken clouds,0.0
2018-11-17 02:00:00,0,11.83,8.61,4.63,120,Drizzle,light intensity drizzle,0.0
2018-11-17 03:00:00,0,11.82,8.24,5.14,140,Clouds,broken clouds,0.0
2018-11-17 04:00:00,0,11.78,7.1,6.69,120,Clouds,overcast clouds,0.0
2018-11-17 05:00:00,0,11.74,7.77,5.66,120,Clouds,overcast clouds,0.0
2018-11-17 06:00:00,0,11.71,6.66,7.2,130,Clouds,overcast clouds,0.0
2018-11-17 07:00:00,0,11.67,6.61,7.2,130,Clouds,overcast clouds,0.0
2018-11-17 08:00:00,0,11.63,7.28,6.17,130,Clouds,broken clouds,0.0
2018-11-17 09:00:00,0,10.9,6.98,5.66,120,Clouds,broken clouds,0.0
2018-11-17 10:00:00,0,11.33,7.58,5.14,120,Clouds,broken clouds,0.0
2018-11-17 11:00:00,0,11.7,7.82,5.14,140,Clouds,broken clouds,0.0
2018-11-17 12:00:00,0,11.65,7.39,5.66,130,Clouds,scattered clouds,0.0
2018-11-17 13:00:00,0,10.83,7.67,4.12,130,Clouds,broken clouds,0.0
2018-11-17 14:00:00,0,10.84,7.32,4.63,140,Clouds,scattered clouds,0.0
2018-11-17 15:00:00,0,10.79,6.32,5.66,150,Clouds,broken clouds,0.0
2018-11-17 16:00:00,0,10.4,6.92,4.12,130,Clouds,few clouds,0.0
2018-11-17 17:00:00,0,9.53,7.01,3.09,120,Clouds,few clouds,0.0
2018-11-17 18:00:00,0,8.78,5.73,3.6,90,Clouds,few clouds,0.0
2018-11-17 19:00:00,0,9.14,6.17,3.6,90,Clouds,broken clouds,0.0
2018-11-17 20:00:00,0,8.33,4.81,4.12,90,Clouds,few clouds,0.0
2018-11-17 21:00:00,0,8.3,4.06,5.14,100,Clouds,few clouds,0.0
2018-11-17 22:00:00,0,8.28,4.39,4.63,120,Clouds,few clouds,0.0
2018-11-17 23:00:00,0,8.19,4.42,4.12,110,Clouds,few clouds,0.0
2018-11-18 00:00:00,0,8.15,4.88,3.09,90,Clouds,few clouds,0.0
2018-11-18 01:00:00,0,8.88,5.02,3.6,140,Clouds,few clouds,0.0
2018-11-18 02:00:00,0,8.4,4.28,4.12,110,Clouds,few clouds,0.0
2018-11-18 03:00:00,0,8.02,4.73,2.57,110,Clouds,few clouds,0.0
2018-11-18 04:00:00,0,7.54,3.42,3.6,110,Clouds,few clouds,0.0
2018-11-18 05:00:00,0,7.22,4.69,1.54,0,Clouds,few clouds,0.0
2018-11-18 06:00:00,0,6.83,2.39,4.12,120,Clouds,few clouds,0.0
2018-11-18 07:00:00,0,7.58,3.33,4.63,110,Clouds,scattered clouds,0.0
2018-11-18 08:00:00,0,7.97,2.51,6.17,110,Clouds,few clouds,0.0
2018-11-18 09:00:00,0,9.51,4.76,5.66,100,Clouds,few clouds,0.0
2018-11-18 10:00:00,0,9.83,5.15,5.66,100,Clouds,few clouds,0.0
2018-11-18 11:00:00,0,10.02,4.66,6.69,100,Clouds,few clouds,0.0
2018-11-18 12:00:00,0,10.4,4.77,7.2,100,Clouds,few clouds,0.0
2018-11-18 13:00:00,0,10.82,6.11,5.66,90,Clouds,few clouds,0.0
2018-11-18 14:00:00,0,10.46,5.05,7.2,100,Clouds,few clouds,0.0
2018-11-18 15:00:00,0,10.07,4.0,7.72,100,Clouds,few clouds,0.0
2018-11-18 16:00:00,0,9.22,2.93,7.72,100,Clouds,few clouds,0.0
2018-11-18 17:00:00,0,9.07,2.74,7.72,100,Clouds,few clouds,0.0
2018-11-18 18:00:00,0,9.04,4.63,4.98,90,Clear,sky is clear,0.0
2018-11-18 19:00:00,0,8.8,4.44,4.89,91,Clear,sky is clear,0.0
2018-11-18 20:00:00,0,8.61,4.14,4.99,90,Clear,sky is clear,0.0
2018-11-18 21:00:00,0,8.32,3.65,5.19,91,Clouds,few clouds,0.0
2018-11-18 22:00:00,0,8.25,3.78,4.94,90,Clouds,few clouds,0.0
2018-11-18 23:00:00,0,8.1,3.57,4.82,93,Clear,sky is clear,0.0
2018-11-19 00:00:00,0,8.01,3.37,4.81,94,Clouds,scattered clouds,0.0
2018-11-19 01:00:00,0,7.87,2.94,5.09,94,Clear,sky is clear,0.0
2018-11-19 02:00:00,0,7.67,2.53,5.28,96,Clear,sky is clear,0.0
2018-11-19 03:00:00,0,7.5,2.42,5.15,94,Clear,sky is clear,0.0
2018-11-19 04:00:00,0,7.34,2.19,5.27,90,Clear,sky is clear,0.0
2018-11-19 05:00:00,0,7.28,2.3,5.2,86,Clear,sky is clear,0.0
2018-11-19 06:00:00,0,7.28,2.28,5.42,86,Clouds,few clouds,0.0
2018-11-19 07:00:00,0,7.33,2.28,5.6,86,Clouds,broken clouds,0.0
2018-11-19 08:00:00,0,8.14,0.73,8.75,100,Clouds,broken clouds,0.0
2018-11-19 09:00:00,0,8.21,0.81,8.75,100,Clouds,broken clouds,0.0
2018-11-19 10:00:00,0,8.33,0.41,9.26,100,Clouds,broken clouds,0.0
2018-11-19 11:00:00,0,8.33,0.41,9.26,100,Clouds,broken clouds,0.0
2018-11-19 12:00:00,0,7.93,1.73,6.91,99,Clouds,broken clouds,0.0
2018-11-19 13:00:00,0,8.02,2.09,6.6,101,Clouds,broken clouds,0.0
2018-11-19 14:00:00,0,8.32,2.62,6.15,99,Clouds,overcast clouds,0.0
2018-11-19 15:00:00,0,8.2,2.24,6.69,100,Clouds,broken clouds,0.0
