dt,timezone,temp,feels_like,wind_speed,wind_deg,weather_main,weather_description
1516269600,0,4.1,-4.39,9.77,250,Clouds,scattered clouds
1516273200,0,4.14,-3.99,9.26,260,Clouds,scattered clouds
1516276800,0,4.13,-4.72,10.29,270,Clouds,scattered clouds
1516280400,0,4.11,-5.63,11.32,270,Clouds,scattered clouds
1516284000,0,4.59,-3.8,9.26,280,Clouds,scattered clouds
1516287600,0,4.58,-4.16,9.77,270,Clouds,scattered clouds
1516291200,0,4.06,-4.05,8.75,270,Clouds,scattered clouds
1516294800,0,3.17,-5.62,9.77,270,Clouds,few clouds
1516298400,0,2.74,-6.11,9.77,260,Clouds,scattered clouds
1516302000,0,2.22,-6.21,9.26,250,Clouds,few clouds
1516305600,0,2.17,-6.62,9.77,250,Clouds,few clouds
1516309200,0,1.73,-7.12,9.77,260,Clouds,scattered clouds
1516312800,0,1.23,-6.85,8.75,260,Clouds,scattered clouds
1516316400,0,1.21,-5.79,7.2,250,Clouds,few clouds
1516320000,0,1.21,-5.94,7.2,250,Clouds,few clouds
1516323600,0,1.2,-7.04,8.75,250,Clouds,few clouds
1516327200,0,1.2,-7.6,9.77,250,Clouds,few clouds
1516330800,0,1.19,-6.89,8.75,250,Clouds,few clouds
1516334400,0,1.18,-7.06,8.75,250,Clouds,few clouds
1516338000,0,1.16,-6.72,8.23,240,Clouds,few clouds
1516341600,0,1.16,-6.72,8.23,240,Clouds,scattered clouds
1516345200,0,1.19,-6.33,7.72,250,Clouds,few clouds
1516348800,0,1.19,-7.05,8.75,250,Clouds,scattered clouds
1516352400,0,1.21,-7.58,9.77,250,Clouds,broken clouds
1516356000,0,1.65,-7.08,9.77,250,Clouds,broken clouds
1516359600,0,2.18,-6.61,9.77,240,Clouds,scattered clouds
1516363200,0,2.72,-5.78,9.26,250,Clouds,scattered clouds
1516366800,0,3.65,-4.36,8.75,250,Clouds,scattered clouds
1516370400,0,4.09,-3.13,7.72,250,Clouds,scattered clouds
1516374000,0,4.08,-3.86,8.75,250,Clouds,scattered clouds
1516377600,0,3.65,-3.27,7.2,240,Clouds,few clouds
1516381200,0,3.05,-4.53,8.23,240,Clouds,few clouds
1516384800,0,2.69,-4.59,7.72,250,Rain,light intensity shower rain
1516388400,0,2.22,-4.04,6.17,250,Clouds,broken clouds
1516392000,0,2.2,-4.43,6.69,240,Clouds,broken clouds
1516395600,0,2.57,-4.73,7.72,240,Clouds,broken clouds
1516399200,0,2.18,-4.81,7.2,240,Clouds,overcast clouds
1516402800,0,2.17,-3.74,5.66,240,Clouds,overcast clouds
1516406400,0,2.55,-2.23,4.12,220,Clouds,overcast clouds
1516410000,0,3.38,-1.63,4.63,220,Clouds,overcast clouds
1516413600,0,3.02,-0.25,2.06,230,Clouds,overcast clouds
1516417200,0,3.01,-0.26,2.06,220,Clouds,overcast clouds
1516420800,0,3.02,-0.25,2.06,280,Rain,light rain
1516424400,0,2.56,-0.46,2.06,320,Rain,light rain
1516428000,0,2.54,-0.12,1.54,0,Rain,light rain
1516431600,0,2.54,-0.12,1.54,0,Rain,light rain
1516435200,0,2.55,-1.19,3.09,50,Rain,light rain
1516438800,0,2.55,-2.27,4.63,50,Drizzle,light intensity drizzle rain
1516442400,0,2.56,-1.9,4.12,60,Rain,light rain
1516446000,0,3.05,-1.5,4.12,100,Rain,light rain
1516449600,0,3.07,-1.66,4.63,90,Rain,light rain
1516453200,0,3.99,-0.21,4.12,70,Drizzle,light intensity drizzle rain
1516456800,0,3.99,-0.4,4.12,60,Drizzle,light intensity drizzle rain
1516460400,0,4.01,0.53,3.09,30,Drizzle,light intensity drizzle rain
1516464000,0,4.08,1.33,2.06,20,Clouds,broken clouds
1516467600,0,4.07,-0.48,4.63,20,Drizzle,light intensity drizzle rain
1516471200,0,3.6,0.41,2.57,350,Clouds,broken clouds
1516474800,0,2.21,-0.87,2.06,310,Clouds,broken clouds
1516478400,0,1.22,-1.66,1.54,0,Clouds,few clouds
1516482000,0,1.69,-1.64,2.06,240,Clouds,broken clouds
1516485600,0,2.04,-1.95,3.09,270,Clouds,broken clouds
1516489200,0,1.79,-1.52,2.06,330,Clouds,broken clouds
1516492800,0,2.2,0.04,0.51,0,Clouds,broken clouds
1516496400,0,2.7,-0.65,2.57,130,Rain,light rain
1516500000,0,3.63,-0.28,3.6,150,Rain,light rain
1516503600,0,4.53,-0.84,5.66,140,Drizzle,light intensity drizzle rain
1516507200,0,4.57,-1.32,6.69,140,Rain,light rain
1516510800,0,5.1,-1.25,7.2,130,Rain,light rain
1516514400,0,5.64,-1.69,8.75,140,Rain,light rain
1516518000,0,6.1,-1.64,9.77,150,Rain,light rain
1516521600,0,6.6,-0.17,8.23,140,Rain,light rain
1516525200,0,8.29,3.93,5.66,150,Rain,moderate rain
1516528800,0,8.42,6.26,2.57,150,Rain,light rain
1516532400,0,10.4,5.87,6.69,230,Rain,light rain
1516536000,0,10.99,4.93,8.75,240,Rain,light rain
1516539600,0,11.39,4.62,10.29,240,Rain,light rain
1516543200,0,11.89,4.64,10.8,250,Drizzle,light intensity drizzle rain
1516546800,0,11.94,5.43,9.77,250,Drizzle,light intensity drizzle rain
1516550400,0,11.04,0.73,14.4,260,Clouds,broken clouds
1516554000,0,10.03,-0.52,14.4,260,Clouds,broken clouds
1516557600,0,9.03,-0.9,12.86,270,Clouds,scattered clouds
1516561200,0,8.94,-1.2,12.86,270,Clouds,broken clouds
1516564800,0,8.02,-0.32,10.29,270,Clouds,broken clouds
1516568400,0,8.0,-0.87,10.8,260,Clouds,broken clouds
1516572000,0,8.01,-0.33,10.29,260,Clouds,broken clouds
1516575600,0,7.99,2.36,6.17,230,Clouds,broken clouds
1516579200,0,7.98,2.52,6.17,240,Drizzle,light intensity drizzle
1516582800,0,7.99,3.97,4.12,240,Clouds,broken clouds
1516586400,0,7.55,3.09,4.63,230,Clouds,broken clouds
1516590000,0,7.48,2.13,6.17,270,Drizzle,light intensity drizzle
1516593600,0,7.1,1.31,6.69,260,Clouds,broken clouds
1516597200,0,7.06,0.54,7.72,260,Clouds,broken clouds
1516600800,0,7.0,0.63,7.2,270,Clouds,broken clouds
1516604400,0,6.94,-0.16,8.23,270,Clouds,broken clouds
1516608000,0,6.93,0.19,7.72,260,Clouds,broken clouds
1516611600,0,6.98,0.25,7.72,260,Clouds,broken clouds
1516615200,0,7.01,0.84,7.2,250,Clouds,broken clouds
1516618800,0,7.55,0.92,7.72,240,Clouds,broken clouds
1516622400,0,8.01,0.39,9.26,260,Clouds,broken clouds
1516626000,0,8.05,2.6,6.17,270,Clouds,broken clouds
1516629600,0,8.08,2.46,6.17,270,Clouds,broken clouds
1516633200,0,8.08,2.28,6.69,260,Clouds,broken clouds
1516636800,0,8.05,3.33,5.14,220,Clouds,broken clouds
1516640400,0,8.02,4.37,3.6,220,Clouds,broken clouds
1516644000,0,7.99,3.25,5.14,230,Clouds,broken clouds
1516647600,0,7.97,2.69,5.66,230,Clouds,broken clouds
1516651200,0,7.97,2.87,5.66,220,Clouds,broken clouds
1516654800,0,7.98,2.52,6.17,210,Clouds,broken clouds
1516658400,0,8.83,3.71,5.66,210,Clouds,broken clouds
1516662000,0,8.87,3.59,6.17,200,Clouds,broken clouds
1516665600,0,9.38,3.52,7.2,200,Clouds,broken clouds
1516669200,0,9.84,3.92,7.72,200,Clouds,broken clouds
1516672800,0,9.92,5.1,6.17,210,Clouds,broken clouds
1516676400,0,10.81,5.12,7.72,200,Clouds,broken clouds
1516680000,0,11.29,6.81,6.17,210,Clouds,broken clouds
1516683600,0,11.76,7.8,5.66,200,Clouds,broken clouds
1516687200,0,11.33,6.8,6.69,190,Clouds,broken clouds
1516690800,0,11.77,6.01,8.23,220,Clouds,broken clouds
1516694400,0,11.78,6.11,7.72,210,Clouds,broken clouds
1516698000,0,11.71,3.77,11.32,230,Clouds,broken clouds
1516701600,0,11.82,2.92,12.35,230,Clouds,broken clouds
1516705200,0,12.32,3.67,11.83,230,Clouds,broken clouds
1516708800,0,12.37,3.37,12.35,240,Clouds,broken clouds
1516712400,0,12.36,2.04,13.89,240,Clouds,broken clouds
1516716000,0,12.26,1.33,14.4,240,Clouds,scattered clouds
1516719600,0,11.73,1.4,13.38,240,Clouds,broken clouds
1516723200,0,10.83,-1.13,14.92,250,Clouds,broken clouds
1516726800,0,9.5,1.24,9.77,250,Clouds,broken clouds
1516730400,0,9.43,2.6,7.72,240,Clouds,scattered clouds
1516734000,0,8.96,3.32,6.17,230,Clouds,scattered clouds
1516737600,0,8.95,2.05,8.23,220,Clouds,scattered clouds
1516741200,0,8.93,1.67,8.75,210,Clouds,scattered clouds
1516744800,0,9.85,2.41,9.26,200,Clouds,broken clouds
1516748400,0,10.75,1.28,11.83,200,Clouds,broken clouds
1516752000,0,11.26,2.46,11.32,200,Clouds,broken clouds
1516755600,0,11.31,0.22,14.92,200,Clouds,broken clouds
1516759200,0,11.35,0.27,14.92,210,Drizzle,light intensity drizzle
1516762800,0,10.58,2.97,10.8,220,Rain,moderate rain
1516766400,0,9.25,2.35,9.26,230,Rain,moderate rain
1516770000,0,7.71,-3.38,13.89,240,Rain,light rain
1516773600,0,6.95,-2.47,11.32,230,Clouds,broken clouds
1516777200,0,6.52,-2.25,10.29,230,Clouds,broken clouds
1516780800,0,6.09,-1.52,8.75,220,Clouds,scattered clouds
1516784400,0,6.97,-1.73,10.29,230,Clouds,scattered clouds
1516788000,0,7.07,-1.97,10.8,230,Clouds,few clouds
1516791600,0,7.58,-1.54,10.8,230,Clouds,few clouds
1516795200,0,8.0,-2.49,12.86,230,Clouds,few clouds
1516798800,0,6.77,-3.04,11.83,230,Rain,light intensity shower rain
1516802400,0,7.64,-2.91,12.86,240,Clouds,broken clouds
1516806000,0,6.78,-2.31,10.8,240,Clouds,broken clouds
1516809600,0,6.74,-2.0,10.29,240,Clouds,broken clouds
1516813200,0,6.21,-2.28,9.77,240,Clouds,scattered clouds
1516816800,0,6.14,-3.09,10.8,240,Clouds,scattered clouds
1516820400,0,6.09,-3.3,10.8,240,Clouds,scattered clouds
1516824000,0,6.06,-3.33,10.8,230,Clouds,scattered clouds
1516827600,0,6.05,-3.91,11.83,240,Clouds,scattered clouds
1516831200,0,5.58,-4.25,11.32,240,Clouds,scattered clouds
1516834800,0,5.57,-3.75,10.8,230,Clouds,broken clouds
1516838400,0,5.11,-4.64,11.32,230,Clouds,scattered clouds
1516842000,0,5.08,-5.03,11.83,240,Clouds,scattered clouds
1516845600,0,5.05,-3.99,10.29,240,Clouds,scattered clouds
1516849200,0,4.93,-3.41,9.26,230,Clouds,scattered clouds
1516852800,0,4.64,-4.82,10.8,240,Clouds,scattered clouds
1516856400,0,4.6,-3.06,8.23,220,Clouds,scattered clouds
1516860000,0,4.1,-1.31,5.14,200,Clouds,broken clouds
1516863600,0,4.53,-1.34,5.66,200,Clouds,broken clouds
1516867200,0,4.97,-1.2,6.17,200,Clouds,broken clouds
1516870800,0,5.44,-1.02,6.69,200,Clouds,broken clouds
1516874400,0,5.96,-1.5,8.23,230,Rain,light rain
1516878000,0,5.2,-2.2,8.23,230,Clouds,scattered clouds
1516881600,0,6.57,-0.4,7.72,240,Clouds,scattered clouds
1516885200,0,7.02,-0.43,8.75,250,Clouds,broken clouds
1516888800,0,7.39,-0.87,9.77,260,Clouds,scattered clouds
1516892400,0,7.85,-0.15,9.26,270,Clouds,scattered clouds
1516896000,0,6.96,-1.74,10.29,260,Clouds,scattered clouds
1516899600,0,5.61,-1.36,7.72,270,Clouds,scattered clouds
1516903200,0,5.1,-3.22,9.77,260,Clouds,scattered clouds
1516906800,0,5.06,-2.19,8.23,270,Clouds,scattered clouds
1516910400,0,5.05,-2.03,8.23,270,Rain,light intensity shower rain
1516914000,0,5.5,-1.67,8.23,290,Clouds,broken clouds
1516917600,0,5.94,-0.43,7.2,300,Clouds,broken clouds
1516921200,0,5.45,-1.19,7.72,320,Clouds,broken clouds
1516924800,0,5.43,-0.31,6.17,320,Rain,light rain
1516928400,0,5.39,0.36,5.14,310,Clouds,broken clouds
1516932000,0,4.5,0.03,4.12,310,Clouds,broken clouds
1516935600,0,3.22,-2.74,6.17,300,Clouds,scattered clouds
1516939200,0,3.57,-1.97,5.66,290,Clouds,few clouds
1516942800,0,3.55,-0.92,4.12,290,Clouds,few clouds
1516946400,0,1.88,-3.22,4.63,300,Clouds,scattered clouds
1516950000,0,1.01,-3.14,3.09,280,Clouds,scattered clouds
1516953600,0,0.98,-4.1,4.63,280,Clouds,scattered clouds
1516957200,0,2.57,-2.77,5.14,270,Clouds,few clouds
1516960800,0,3.56,-1.08,4.63,260,Clouds,few clouds
1516964400,0,5.03,0.65,4.12,270,Clouds,few clouds
1516968000,0,5.59,1.85,3.09,230,Clouds,scattered clouds
1516971600,0,6.02,1.11,5.14,250,Clouds,broken clouds
1516975200,0,6.07,1.17,5.14,240,Clouds,broken clouds
1516978800,0,6.05,1.86,4.12,240,Clouds,broken clouds
1516982400,0,6.01,1.81,4.12,240,Clouds,broken clouds
1516986000,0,6.03,1.83,4.12,230,Clouds,broken clouds
1516989600,0,6.01,2.17,3.6,200,Clouds,broken clouds
1516993200,0,6.03,2.2,3.6,200,Clouds,broken clouds
1516996800,0,6.45,1.06,5.66,220,Rain,light rain
1517000400,0,6.04,0.77,5.66,210,Rain,light rain
1517004000,0,6.06,0.79,5.66,200,Clouds,broken clouds
1517007600,0,6.96,1.67,5.66,200,Clouds,broken clouds
1517011200,0,6.99,1.34,6.17,200,Clouds,broken clouds
1517014800,0,7.45,0.45,8.23,220,Clouds,broken clouds
1517018400,0,7.94,0.52,9.26,220,Clouds,broken clouds
1517022000,0,7.98,2.01,7.2,220,Rain,light rain
1517025600,0,8.01,2.62,6.69,200,Rain,light rain
1517029200,0,8.86,4.03,6.17,210,Rain,light rain
1517032800,0,9.31,3.86,7.2,210,Rain,light rain
1517036400,0,9.85,3.09,9.26,230,Drizzle,light intensity drizzle rain
1517040000,0,9.97,3.17,9.77,240,Drizzle,light intensity drizzle rain
1517043600,0,10.87,4.78,8.75,250,Drizzle,light intensity drizzle rain
1517047200,0,10.9,4.81,8.75,250,Drizzle,light intensity drizzle
1517050800,0,11.41,5.2,8.75,260,Clouds,broken clouds
1517054400,0,11.84,5.74,8.75,250,Clouds,broken clouds
1517058000,0,11.87,6.05,8.75,240,Clouds,broken clouds
1517061600,0,12.32,3.91,11.83,250,Clouds,broken clouds
1517065200,0,11.88,4.63,10.8,250,Rain,light rain
1517068800,0,11.02,1.01,14.4,270,Rain,light intensity shower rain
1517072400,0,10.57,1.12,12.35,260,Clouds,broken clouds
1517076000,0,9.62,0.69,11.32,260,Clouds,broken clouds
1517079600,0,9.02,0.53,10.8,260,Clouds,broken clouds
1517083200,0,8.08,0.69,9.26,260,Clouds,scattered clouds
1517086800,0,8.03,-0.09,10.29,260,Clouds,few clouds
1517090400,0,8.01,0.96,8.75,250,Clouds,scattered clouds
1517094000,0,8.46,1.65,8.23,250,Clouds,scattered clouds
1517097600,0,8.39,2.14,7.72,240,Clouds,scattered clouds
1517101200,0,9.25,2.84,8.23,240,Clouds,scattered clouds
1517104800,0,9.77,3.11,8.75,240,Drizzle,light intensity drizzle
1517108400,0,9.95,3.94,8.23,230,Clouds,broken clouds
1517112000,0,10.51,3.96,9.26,240,Drizzle,light intensity drizzle
1517115600,0,10.9,4.1,9.77,240,Clouds,broken clouds
1517119200,0,11.72,4.78,10.29,250,Drizzle,light intensity drizzle rain
1517122800,0,11.73,4.52,10.29,240,Drizzle,light intensity drizzle rain
1517126400,0,11.74,4.45,10.8,250,Drizzle,light intensity drizzle
1517130000,0,11.76,4.47,10.8,250,Drizzle,light intensity drizzle rain
1517133600,0,11.84,3.58,11.83,250,Drizzle,light intensity drizzle
1517137200,0,11.87,1.82,14.4,250,Clouds,broken clouds
1517140800,0,12.35,3.58,12.35,250,Clouds,broken clouds
1517144400,0,12.39,4.0,11.83,250,Clouds,broken clouds
1517148000,0,11.95,3.08,12.35,250,Clouds,broken clouds
1517151600,0,12.38,5.19,9.77,240,Clouds,broken clouds
1517155200,0,11.88,4.88,9.26,240,Clouds,broken clouds
1517158800,0,11.41,2.64,11.32,250,Clouds,broken clouds
1517162400,0,10.91,3.34,9.77,250,Clouds,broken clouds
1517166000,0,10.88,4.27,8.75,240,Drizzle,light intensity drizzle
1517169600,0,10.83,3.85,9.26,240,Clouds,broken clouds
1517173200,0,10.44,1.21,12.35,240,Clouds,broken clouds
1517176800,0,10.44,2.65,10.29,240,Clouds,broken clouds
1517180400,0,10.02,1.98,10.8,230,Clouds,broken clouds
1517184000,0,10.48,2.55,10.8,230,Clouds,broken clouds
1517187600,0,10.91,2.73,11.32,240,Clouds,broken clouds
1517191200,0,10.96,1.71,12.86,240,Drizzle,light intensity drizzle rain
1517194800,0,10.97,1.72,12.86,250,Drizzle,light intensity drizzle rain
1517198400,0,10.13,2.37,10.8,250,Rain,light rain
1517202000,0,9.69,3.97,7.72,290,Rain,moderate rain
1517205600,0,8.76,4.88,5.14,290,Rain,light rain
1517209200,0,7.68,1.14,8.23,300,Rain,light rain
1517212800,0,6.99,1.02,7.2,290,Drizzle,light intensity drizzle rain
1517216400,0,6.1,-0.42,7.72,300,Drizzle,light intensity drizzle rain
1517220000,0,6.11,0.49,6.17,280,Clouds,scattered clouds
1517223600,0,7.01,0.48,7.72,280,Clouds,scattered clouds
1517227200,0,7.03,0.31,7.72,290,Clouds,few clouds
1517230800,0,7.04,-0.2,8.23,300,Clouds,scattered clouds
1517234400,0,7.02,0.49,7.2,290,Clouds,few clouds
1517238000,0,7.03,0.86,6.69,280,Clouds,few clouds
1517241600,0,6.16,1.26,4.63,280,Clouds,scattered clouds
1517245200,0,6.1,1.73,4.12,300,Clouds,broken clouds
1517248800,0,5.57,1.47,3.6,270,Clouds,scattered clouds
1517252400,0,4.68,0.07,4.12,260,Clouds,scattered clouds
1517256000,0,4.19,-0.13,3.6,240,Clouds,few clouds
1517259600,0,3.26,-0.84,3.09,250,Clouds,few clouds
1517263200,0,2.74,-2.01,4.12,240,Clouds,few clouds
1517266800,0,2.66,-2.1,4.12,250,Clouds,few clouds
1517270400,0,3.05,-2.37,5.14,250,Clouds,few clouds
1517274000,0,2.65,-2.83,5.14,250,Clouds,few clouds
1517277600,0,3.05,-2.01,4.63,240,Clouds,scattered clouds
1517281200,0,3.03,-2.03,4.63,240,Clouds,scattered clouds
1517284800,0,3.97,-1.1,4.63,240,Clouds,broken clouds
1517288400,0,3.49,-1.3,4.12,220,Clouds,broken clouds
1517292000,0,3.03,-1.31,3.6,200,Clouds,few clouds
1517295600,0,3.03,-1.68,4.12,240,Clouds,few clouds
1517299200,0,3.5,-1.49,4.63,220,Clouds,broken clouds
1517302800,0,3.98,-1.25,4.63,220,Clouds,broken clouds
1517306400,0,4.96,0.08,4.12,230,Clouds,broken clouds
1517310000,0,5.43,1.13,3.6,200,Clouds,broken clouds
1517313600,0,6.36,2.05,3.6,230,Clouds,broken clouds
1517317200,0,6.06,0.78,5.14,240,Clouds,broken clouds
1517320800,0,6.1,-1.13,7.72,240,Clouds,broken clouds
1517324400,0,6.12,-0.9,7.2,250,Clouds,broken clouds
1517328000,0,6.11,-0.04,6.17,230,Clouds,overcast clouds
1517331600,0,6.07,0.43,5.66,230,Drizzle,light intensity drizzle
1517335200,0,5.23,0.17,5.14,200,Clouds,broken clouds
1517338800,0,6.09,0.82,5.14,220,Clouds,broken clouds
1517342400,0,6.1,-0.43,7.2,230,Clouds,broken clouds
1517346000,0,6.09,-1.16,8.23,230,Rain,light rain
1517349600,0,6.08,-1.71,9.26,230,Rain,light rain
1517353200,0,6.11,-3.28,11.83,250,Rain,light rain
1517356800,0,6.79,-0.12,8.2,230,Clouds,broken clouds
1517360400,0,7.05,0.53,7.72,230,Drizzle,light intensity drizzle rain
1517364000,0,7.02,-0.43,8.75,250,Clouds,broken clouds
1517367600,0,5.63,-5.3,13.38,260,Rain,light intensity shower rain
1517371200,0,3.67,-6.54,12.35,280,Rain,shower rain
1517374800,0,3.2,-6.23,10.29,270,Rain,light intensity shower rain
1517378400,0,2.23,-6.55,9.77,260,Clouds,scattered clouds
1517382000,0,2.17,-6.62,9.77,260,Clouds,scattered clouds
1517385600,0,1.66,-5.63,7.72,250,Rain,light intensity shower rain
1517389200,0,2.08,-6.17,8.75,240,Clouds,few clouds
1517392800,0,2.99,-6.19,10.29,260,Rain,proximity shower rain
1517396400,0,2.63,-7.03,11.32,260,Rain,proximity shower rain
1517400000,0,3.17,-7.43,12.35,250,Rain,proximity shower rain
1517403600,0,4.02,-6.25,11.83,260,Rain,proximity shower rain
1517407200,0,3.68,-6.32,11.83,260,Clouds,broken clouds
1517410800,0,4.11,-5.42,10.8,250,Clouds,scattered clouds
1517414400,0,4.06,-3.68,8.23,250,Rain,light intensity shower rain
1517418000,0,3.56,-6.1,11.32,260,Clouds,scattered clouds
1517421600,0,3.57,-5.73,10.8,250,Clouds,broken clouds
1517425200,0,3.17,-7.27,12.35,260,Rain,light intensity shower rain
1517428800,0,3.2,-7.45,12.86,260,Clouds,broken clouds
1517432400,0,3.24,-5.96,10.8,280,Clouds,broken clouds
1517436000,0,4.08,-3.7,8.75,280,Clouds,broken clouds
1517439600,0,4.08,-1.54,5.66,280,Clouds,few clouds
1517443200,0,3.19,-3.29,6.69,270,Clouds,broken clouds
1517446800,0,2.32,-3.43,5.66,260,Clouds,broken clouds
1517450400,0,2.3,-5.25,8.23,270,Clouds,broken clouds
1517454000,0,2.29,-4.9,7.72,270,Clouds,broken clouds
1517457600,0,2.28,-4.2,6.69,270,Clouds,broken clouds
1517461200,0,2.75,-3.43,6.17,280,Clouds,overcast clouds
1517464800,0,2.32,-3.78,6.17,270,Clouds,broken clouds
1517468400,0,2.32,-5.01,7.72,290,Clouds,few clouds
1517472000,0,1.93,-5.82,8.23,290,Clouds,scattered clouds
1517475600,0,2.33,-5.36,8.23,280,Clouds,scattered clouds
1517479200,0,3.64,-4.0,8.23,280,Clouds,few clouds
1517482800,0,4.64,-2.13,7.2,290,Clouds,few clouds
1517486400,0,5.12,-3.19,9.26,310,Clouds,scattered clouds
1517490000,0,6.01,-3.03,10.29,320,Clouds,scattered clouds
1517493600,0,6.06,-2.61,9.77,320,Clouds,scattered clouds
1517497200,0,6.06,-1.18,7.72,310,Clouds,broken clouds
1517500800,0,5.16,-2.93,8.75,320,Clouds,scattered clouds
1517504400,0,4.62,-4.12,9.77,330,Clouds,scattered clouds
1517508000,0,4.16,-3.57,8.23,320,Clouds,scattered clouds
1517511600,0,4.11,-4.62,9.26,320,Clouds,scattered clouds
1517515200,0,3.22,-2.84,5.66,310,Clouds,scattered clouds
1517518800,0,2.81,-2.94,5.14,320,Clouds,scattered clouds
1517522400,0,2.77,-3.71,6.17,300,Clouds,few clouds
1517526000,0,2.35,-4.76,7.2,300,Clouds,few clouds
1517529600,0,1.9,-4.77,6.69,290,Clouds,few clouds
1517533200,0,1.88,-4.07,5.66,290,Clouds,few clouds
1517536800,0,2.26,-4.72,7.2,290,Clouds,few clouds
1517540400,0,1.87,-4.09,5.66,300,Clouds,few clouds
1517544000,0,1.86,-4.1,5.66,290,Clouds,few clouds
1517547600,0,1.85,-4.11,5.66,260,Clouds,few clouds
1517551200,0,2.23,-2.95,4.63,270,Clouds,few clouds
1517554800,0,1.38,-4.51,5.66,280,Clouds,few clouds
1517558400,0,1.38,-4.87,6.17,280,Clouds,few clouds
1517562000,0,1.38,-3.79,4.63,290,Clouds,few clouds
1517565600,0,2.32,-4.15,6.69,280,Clouds,few clouds
1517569200,0,3.3,-3.52,7.2,270,Clouds,few clouds
1517572800,0,4.71,-1.33,6.17,270,Clouds,few clouds
1517576400,0,6.01,0.55,5.66,280,Clouds,few clouds
1517580000,0,6.51,0.78,5.66,280,Clouds,scattered clouds
1517583600,0,6.07,1.15,4.63,290,Clouds,broken clouds
1517587200,0,5.64,0.65,4.63,280,Clouds,broken clouds
1517590800,0,5.14,0.25,4.63,260,Clouds,broken clouds
1517594400,0,4.69,-0.8,5.14,260,Clouds,broken clouds
1517598000,0,5.03,0.31,4.12,240,Clouds,broken clouds
1517601600,0,4.98,-0.46,5.14,220,Clouds,broken clouds
1517605200,0,4.56,-0.59,4.63,230,Rain,light rain
1517608800,0,4.0,0.17,3.09,210,Rain,light rain
1517612400,0,3.54,-0.03,3.09,200,Rain,light rain
1517616000,0,3.57,1.09,1.54,170,Drizzle,light intensity drizzle rain
1517619600,0,4.08,-1.01,5.14,250,Drizzle,light intensity drizzle rain
1517623200,0,4.19,-1.41,6.17,270,Drizzle,light intensity drizzle
1517626800,0,4.19,-0.69,5.14,280,Drizzle,light intensity drizzle
1517630400,0,4.09,-2.08,6.69,280,Clouds,broken clouds
1517634000,0,3.14,-2.48,5.66,280,Clouds,broken clouds
1517637600,0,2.24,-3.88,6.17,270,Clouds,broken clouds
1517641200,0,2.22,-4.26,6.69,270,Clouds,broken clouds
1517644800,0,2.25,-3.87,6.17,280,Clouds,broken clouds
1517648400,0,3.12,-3.22,6.69,280,Clouds,broken clouds
1517652000,0,3.61,-3.88,8.23,290,Clouds,broken clouds
1517655600,0,4.04,-3.02,7.72,290,Clouds,broken clouds
1517659200,0,4.11,-2.42,7.2,290,Clouds,broken clouds
1517662800,0,4.98,-1.2,6.69,300,Clouds,broken clouds
1517666400,0,5.03,-1.87,7.72,310,Clouds,broken clouds
1517670000,0,5.9,-1.93,8.75,320,Clouds,broken clouds
1517673600,0,5.04,-2.75,8.75,330,Clouds,broken clouds
1517677200,0,4.14,-3.79,8.75,330,Clouds,broken clouds
1517680800,0,4.07,-2.07,6.17,320,Clouds,broken clouds
1517684400,0,3.19,-3.29,6.69,320,Clouds,scattered clouds
1517688000,0,3.16,-3.68,7.2,320,Clouds,scattered clouds
1517691600,0,3.15,-3.34,6.69,320,Clouds,few clouds
1517695200,0,3.19,-2.93,6.17,330,Clouds,few clouds
1517698800,0,3.18,-3.66,7.2,330,Clouds,broken clouds
1517702400,0,2.82,-3.35,6.17,330,Clouds,scattered clouds
