dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1523044800,2018-04-06 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.23,4.26,8.31,11,1001,,,66,6.69,190,,,,,20,801,Clouds,few clouds,02n
1523048400,2018-04-06 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.36,4.15,8.13,10,1001,,,71,5.66,180,,,,,40,802,Clouds,scattered clouds,03n
1523052000,2018-04-06 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.05,4.68,7.75,10,1002,,,75,4.6,180,,,,,75,803,Clouds,broken clouds,04n
1523055600,2018-04-06 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.81,3.62,7.55,9,1003,,,75,5.7,190,,,,,75,803,Clouds,broken clouds,04n
1523059200,2018-04-07 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.8,2.95,7.45,9,1002,,,76,6.69,210,,,,,75,803,Clouds,broken clouds,04n
1523062800,2018-04-07 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.31,4.71,7.09,9,1003,,,81,3.6,110,,,,,75,803,Clouds,broken clouds,04n
1523066400,2018-04-07 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.02,3.53,6.51,7.46,1003,,,81,3.1,170,,,,,75,803,Clouds,broken clouds,04n
1523070000,2018-04-07 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.44,4.47,5,8,1003,,,86,1,0,,,,,40,802,Clouds,scattered clouds,03n
1523073600,2018-04-07 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.31,4.8,5.9,8,1003,,,87,2.06,150,,,,,75,803,Clouds,broken clouds,04n
1523077200,2018-04-07 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.44,3.76,5.46,7,1003,,,87,2.06,200,,,,,75,803,Clouds,broken clouds,04n
1523080800,2018-04-07 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.02,3.09,5,7,1004,,,93,2.57,80,,,,,75,803,Clouds,broken clouds,04d
1523084400,2018-04-07 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.05,4.06,5,7,1004,,,100,1.54,0,,,,,75,803,Clouds,broken clouds,04d
1523088000,2018-04-07 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.4,4.63,6.86,8,1004,,,100,3.09,120,,,,,75,741,Fog,fog,50d
1523091600,2018-04-07 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.3,4.77,7.22,9,1005,,,93,4.12,140,,,,,75,803,Clouds,broken clouds,04d
1523095200,2018-04-07 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.87,7.05,7.67,9,1004,,,87,1.54,0,,,,,75,803,Clouds,broken clouds,04d
1523098800,2018-04-07 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.62,9.1,8.08,11,1005,,,76,1.03,0,,,,,75,803,Clouds,broken clouds,04d
1523102400,2018-04-07 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.67,7.85,8.33,11,1005,,,71,2.6,300,,,,,75,803,Clouds,broken clouds,04d
1523106000,2018-04-07 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.66,7.71,8.56,12,1005,,,93,4.12,140,,,,,75,500,Rain,light rain,10d
1523109600,2018-04-07 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.67,7.72,8.66,12,1005,,,93,4.12,130,,,,,75,500,Rain,light rain,10d
1523113200,2018-04-07 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12,9.48,9,13,1004,,,71,2.57,160,,,,,75,803,Clouds,broken clouds,04d
1523116800,2018-04-07 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.59,8.26,8.93,12,1004,,,71,3.6,130,,,,,75,803,Clouds,broken clouds,04d
1523120400,2018-04-07 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.07,4.06,8.83,9.95,1005,,,87,6.17,290,,,,,75,520,Rain,light intensity shower rain,09d
1523124000,2018-04-07 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.33,8.03,8.68,11,1006,,,76,2.06,20,,,,,75,803,Clouds,broken clouds,04d
1523127600,2018-04-07 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.88,6.7,8.1,9,1006,,,87,2.06,130,,,,,40,802,Clouds,scattered clouds,03d
1523131200,2018-04-07 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.99,5.48,7.9,8.03,1006,,,93,2.57,170,,,,,20,801,Clouds,few clouds,02n
1523134800,2018-04-07 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.28,5.07,6,7.91,1006,,,100,0.51,0,,,,,20,801,Clouds,few clouds,02n
1523138400,2018-04-07 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.13,3.8,5,7.29,1006,,,100,2.06,220,,,,,20,801,Clouds,few clouds,02n
1523142000,2018-04-07 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.53,3.93,6,7.33,1006,,,100,2.57,240,,,,,20,801,Clouds,few clouds,02n
1523145600,2018-04-08 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.95,4.21,6.44,7.08,1006,,,93,2.57,240,,,,,20,801,Clouds,few clouds,02n
1523149200,2018-04-08 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.48,1.84,5.71,7,1007,,,93,5.14,240,,,,,20,801,Clouds,few clouds,02n
1523152800,2018-04-08 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.98,2.89,5.38,6.43,1006,,,100,3.09,250,,,,,20,801,Clouds,few clouds,02n
1523156400,2018-04-08 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.75,2.88,4.67,7,1006,,,93,4.12,240,,,,,40,802,Clouds,scattered clouds,03n
1523160000,2018-04-08 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.76,2.9,5.03,7,1006,,,93,4.12,240,,,,,40,802,Clouds,scattered clouds,03n
1523163600,2018-04-08 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.36,3.72,5.45,7,1006,,,100,2.57,210,,,,,40,802,Clouds,scattered clouds,03n
1523167200,2018-04-08 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.52,1.98,5,6.19,1006,,,100,3.6,250,,,,,20,801,Clouds,few clouds,02d
1523170800,2018-04-08 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.94,4.56,6.47,7,1006,,,93,2.06,360,,,,,20,801,Clouds,few clouds,02d
1523174400,2018-04-08 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.7,5.54,6.94,9,1007,,,81,3.09,190,,,,,20,801,Clouds,few clouds,02d
1523178000,2018-04-08 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.04,6.85,7.55,11,1007,,,82,3.6,150,,,,,20,801,Clouds,few clouds,02d
1523181600,2018-04-08 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.52,7.28,7.89,12,1007,,,87,4.12,110,,,,,40,802,Clouds,scattered clouds,03d
1523185200,2018-04-08 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.28,6.42,8.18,11,1008,,,82,4.63,100,,,,,40,802,Clouds,scattered clouds,03d
1523188800,2018-04-08 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.73,7.8,8.35,11,1008,,,76,3.09,100,,,,,40,802,Clouds,scattered clouds,03d
1523192400,2018-04-08 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.23,8.4,8.5,12,1008,,,76,3.09,120,,,,,40,802,Clouds,scattered clouds,03d
1523196000,2018-04-08 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.25,8.07,8.58,12,1008,,,76,3.6,120,,,,,75,803,Clouds,broken clouds,04d
1523199600,2018-04-08 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.66,8.21,8.64,12,1008,,,76,4.12,150,,,,,75,521,Rain,proximity shower rain,09d
1523203200,2018-04-08 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.44,9.83,8.54,13,1008,,,67,2.57,140,,,,,75,521,Rain,proximity shower rain,09d
1523206800,2018-04-08 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.13,8.54,8.33,12,1009,,,82,3.09,140,,,,,75,520,Rain,light intensity shower rain,09d
1523210400,2018-04-08 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.15,8.15,8.04,12,1009,,,93,2.57,20,,,,,75,520,Rain,light intensity shower rain,09d
1523214000,2018-04-08 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.22,7.35,7.43,10,1010,,,93,2.06,100,,,,,75,521,Rain,proximity shower rain,09d
1523217600,2018-04-08 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.7,7.57,6.89,9,1010,,,87,0.51,0,,,,,75,803,Clouds,broken clouds,04n
1523221200,2018-04-08 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.31,5.96,6.15,8,1011,,,100,1.03,190,,,,,75,803,Clouds,broken clouds,04n
1523224800,2018-04-08 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.96,4.81,6.58,7,1011,,,100,2.06,170,,,,,75,803,Clouds,broken clouds,04n
1523228400,2018-04-08 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.42,4.51,5.44,7,1011,,,100,1.54,210,,,,,75,803,Clouds,broken clouds,04n
1523232000,2018-04-09 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.47,4.93,5.79,7,1011,,,100,1.03,230,,,,,75,803,Clouds,broken clouds,04n
1523235600,2018-04-09 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.4,4.08,3.88,8,1010,,,87,1.54,240,,,,,40,802,Clouds,scattered clouds,03n
1523239200,2018-04-09 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.35,1.86,3.48,8,1010,,,87,4.63,250,,,,,75,803,Clouds,broken clouds,04n
1523242800,2018-04-09 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.88,1.48,3.39,7,1010,,,93,4.63,240,,,,,40,802,Clouds,scattered clouds,03n
1523246400,2018-04-09 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.48,2.08,4.84,6,1009,,,93,3.09,240,,,,,40,802,Clouds,scattered clouds,03n
1523250000,2018-04-09 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.81,2.29,3.75,7,1009,,,87,3.09,240,,,,,40,802,Clouds,scattered clouds,03n
1523253600,2018-04-09 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.31,3.61,4.8,7,1009,,,87,2.06,180,,,,,75,803,Clouds,broken clouds,04d
1523257200,2018-04-09 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.77,5.07,5.24,7,1008,,,93,1.03,0,,,,,75,803,Clouds,broken clouds,04d
1523260800,2018-04-09 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.07,7.43,6.22,10,1007,,,81,1.03,0,,,,,75,803,Clouds,broken clouds,04d
1523264400,2018-04-09 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.87,9.19,6.8,12,1007,,,71,1.03,0,,,,,40,802,Clouds,scattered clouds,03d
1523268000,2018-04-09 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.68,8.1,8.06,11,1006,,,76,2.57,120,,,,,75,803,Clouds,broken clouds,04d
1523271600,2018-04-09 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.93,6.35,8.36,10.61,1005,,,82,4.12,110,,,,,75,520,Rain,light intensity shower rain,09d
1523275200,2018-04-09 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.76,9.38,8.61,12,1004,,,87,1.54,0,,,,,75,521,Rain,proximity shower rain,09d
1523278800,2018-04-09 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.71,7.91,8.66,12,1003,,,76,4.63,140,,,,,40,802,Clouds,scattered clouds,03d
1523282400,2018-04-09 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.65,6.04,8.38,12,1002,,,76,7.2,140,,,,,40,802,Clouds,scattered clouds,03d
1523286000,2018-04-09 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.19,5.23,7.71,11,1002,,,82,6.17,120,,,,,75,803,Clouds,broken clouds,04d
1523289600,2018-04-09 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.16,4.93,7.61,11,1001,,,76,6.2,140,,,,,40,802,Clouds,scattered clouds,03d
1523293200,2018-04-09 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.52,5.02,7.4,12,1000,,,76,6.69,140,,,,,40,802,Clouds,scattered clouds,03d
1523296800,2018-04-09 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.55,4.57,6.89,11,1001,,,76,5.66,130,,,,,75,803,Clouds,broken clouds,04d
1523300400,2018-04-09 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.6,3.62,6.39,10,1000,,,81,5.66,110,,,,,75,803,Clouds,broken clouds,04d
1523304000,2018-04-09 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.37,3.23,6.07,8,1000,,,81,4.12,120,,,,,75,520,Rain,light intensity shower rain,09n
1523307600,2018-04-09 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.32,3.89,5.91,8,1000,,,81,3.09,110,,,,,75,520,Rain,light intensity shower rain,09n
1523311200,2018-04-09 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.93,3.1,6.18,7,999,,,93,4.12,60,,,,,75,803,Clouds,broken clouds,04n
1523314800,2018-04-09 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.99,3.54,6.69,7.28,999,,,93,3.6,50,,,,,75,803,Clouds,broken clouds,04n
1523318400,2018-04-10 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.49,2.7,6.71,8,999,,,93,5.66,90,,,,,75,803,Clouds,broken clouds,04n
1523322000,2018-04-10 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.92,2.15,7.23,8,999,,,93,7.2,80,,,,,75,803,Clouds,broken clouds,04n
1523325600,2018-04-10 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.45,2.17,7,8,999,,,100,6.69,70,,,,,75,803,Clouds,broken clouds,04n
1523329200,2018-04-10 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.03,0.93,7,7.26,999,,,100,7.72,70,,,,,75,803,Clouds,broken clouds,04n
1523332800,2018-04-10 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.01,1.4,6.88,7.22,999,,,93,6.69,70,,,,,75,803,Clouds,broken clouds,04n
1523336400,2018-04-10 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.04,1.44,7,7.38,1000,,,93,6.69,70,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1523340000,2018-04-10 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.06,1.1,7,7.56,1001,,,93,7.2,70,,,,,75,300,Drizzle,light intensity drizzle,09d
1523343600,2018-04-10 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.11,1.03,7,7.74,1002,,,100,7.72,70,,,,,75,803,Clouds,broken clouds,04d
1523347200,2018-04-10 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.12,0.46,7,7.97,1002,,,93,8.23,70,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1523350800,2018-04-10 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.13,0.47,7,8.22,1003,,,93,8.23,70,,,,,75,803,Clouds,broken clouds,04d
1523354400,2018-04-10 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.07,0.98,7,7.66,1004,,,100,7.72,60,,,,,75,300,Drizzle,light intensity drizzle,09d
1523358000,2018-04-10 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.06,1.1,7,7.53,1005,,,93,7.2,60,,,,,75,300,Drizzle,light intensity drizzle,09d
1523361600,2018-04-10 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.54,2.04,7,8,1006,,,93,6.69,20,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1523365200,2018-04-10 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.03,2.02,7,7.25,1006,,,100,6.17,30,,,,,75,300,Drizzle,light intensity drizzle,09d
1523368800,2018-04-10 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7,1.98,6.95,7,1006,,,100,6.17,40,,,,,90,310,Drizzle,light intensity drizzle rain,09d
1523372400,2018-04-10 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.94,1.32,6.5,7,1006,,,93,6.69,30,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1523376000,2018-04-10 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.93,0.58,6.33,7,1006,,,93,7.72,40,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1523379600,2018-04-10 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.9,0.91,6.09,7,1006,,,93,7.2,30,,,,,75,803,Clouds,broken clouds,04d
1523383200,2018-04-10 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.44,0.93,6,7,1007,,,100,6.7,30,,,,,75,300,Drizzle,light intensity drizzle,09d
1523386800,2018-04-10 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.44,1.63,5.87,7,1008,,,100,5.7,30,,,,,75,300,Drizzle,light intensity drizzle,09d
1523390400,2018-04-10 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.89,2.7,5.97,7,1008,,,93,4.63,30,,,,,75,300,Drizzle,light intensity drizzle,09n
